Input-to-Hidden Weights
-0.0059737195777472465,-0.014712326106285346,-0.043033707820388595,0.016084830774666655,-0.04167829629088317,-0.019624588947221785,0.007154094430160955,0.021493071773099094,0.019013613889401683,0.008175601994362607,0.04350204499684211,-0.02750019190332347,-0.03893313995219268,0.0719056864476941,0.04304191387358731,0.002906470594450233,0.056204359627414414,0.007354881950456957,0.013055076368321077,0.04272176074051064,0.01981704961216948,0.026861803520987985,-0.06286927102718076,0.027819738089717584,0.022562984301307112,0.019824716032036102,-0.07113659673901084,0.007089694860757787,-0.01344068461096867,0.07108245838975422,0.032636332624028375,0.058342755268959004,0.0612134923634558,0.006503576115185603,0.07847602240147186,-0.018148786570703894,-0.04770386978730564,0.026019992530657714,-0.008440345653464139,-0.04667078215591084,-0.08573777962462349,0.05541428978050751,-0.0031823902291617553,0.023685383091830235,0.02978924834827229,0.05989101155466121,0.04634128172699593,-0.030722694437578326,0.009037052062858032,0.022751933995202617,-0.028692845176152906,-0.009848150837796343,-0.058918080721519016,-0.08523080610665022,-0.006534095681120906,-0.0039049494618408416,0.0022175731850434407,0.005389816602458131,0.019290665975094986,0.03351218591818126,-0.037309068007648376,0.028342507374917215,0.013355234640489613,0.007453551048588674,0.0020623909179538938,0.05086982051563104,-0.00477701527928317,-0.002277977168249233,0.016863593476430513,-0.021435478671882075,0.037722767823793586,-0.07186983899381556,-0.06615567495724886,-0.022377638723785388,-0.003952805860863136,0.050562286599147944,0.007653387995507339,-0.020969128642299398,-0.0020372886919621555,0.07994354439560598,0.00711101752040208,-0.0541680570203655,-0.030487876679949826,-0.0225530736222786,-0.002536583287805458,0.0133512025549565,0.010215996162953572,-0.048061465355465814,-0.00011108884992163371,-0.046413728824396185,-0.011164064781920297,0.06841277815458288,0.004925340168192769,0.0029226091800259326,0.043422796414094814,-0.015347192492974605,0.021936583762736914,-0.0031453434918702543,-0.002394105425713257,-0.054904745308566656,0.055687774644922784,0.03060971981789705,0.006737307669478897,0.008786356050365308,-0.03517730977862759,-0.0013359743959198268,-0.02565512398518068,-0.012233114406529754,0.02648360191585462,-0.036975139962991496,-0.015835666908736726,-0.028436990722837157,0.009104310351580488,0.03386922843214969,-0.0581680261210605,0.013313009715217154,0.0202416564292041,0.009698162119765149,-0.026812834097470345,0.01160567517334131,0.05274809576615027,-0.03477472708477708,0.018352327241210924,0.07816145434268743,0.05759306042120272,-0.03936362377560366,-0.01462855640592001,0.05293905673637591,-0.019305941965591118,-0.0031672930930889366,-0.04480954419647566,-0.05488679807459427,0.004599131499369895,0.0863555665693587,0.020773445771566548,-0.01775759045821636,-0.002158831087946743,0.016719615116894352,0.015448651202331087,0.011203683425212722,-0.0012310814748258852,0.013466128658136012,-0.012534315955411844,0.05889093085079684,-0.033869514656172425,-0.08491037310621717,-0.03519403012682994,-0.026812185377366196,0.005212880316779998,-0.034865358293974934,0.03560297312051912,-0.01755900649582623,-0.030190051463940756,-0.01610336076442261,-0.016514974763837457,-0.11836106845282299,-0.066775553889988,-0.06402616277401667,0.004892316545778628,-0.053082009262578035,0.013720649465598974,0.07044031589933815,0.09860542497935113,0.0008283528180972066,0.011047296719878995,0.070442460625597,0.010857596788402597,-0.06425860362498119,0.036302915716874426,-0.035792781642058714,-0.0550649646362017,0.026677372986983666,0.022687005900465372,-0.024540476251213163,-0.025197449646433837,0.035283356422795877,0.046702967120461646,0.019827868811573193,-0.006664922557709432,0.006804820469695248,0.057279815564231784,-0.018124356877059728,-0.04670285794289962,-0.09992794715333064,-0.15200213539504892,-0.18950616787785454,-0.0314415064385661,0.06630191730652606,0.0538170817165292,0.10609844660330833,0.1564945519889255,0.07909010918137657,0.05786791058002312,-0.03340897157809441,0.008117684049209373,-0.012546396551245217,-0.002388232028720664,0.0325899864159873,-0.013097239225018636,0.05858841902613473,-0.025373223300719845,0.033496964527272445,0.07504135472943865,-0.06467275775897459,0.08710803137788917,0.017655837687255396,0.014504772434397621,-0.044727020883533,-0.11645513761154223,-0.040908731651023454,-0.11517779968026723,-0.11063135816425716,-0.1487210090741596,-0.06668897648325442,0.017654954486502027,-0.08282030755763878,-0.06210512967813907,0.09336904227317806,0.07418419984904215,0.06056203914010794,0.0001805974784498377,0.05626727714326087,-0.007867961559246298,-0.035986603216416044,0.008818153446071852,0.030836636128543104,-0.09019282806903152,0.006592898904813559,0.04666760750138251,0.06033051692787042,0.1167187545925336,0.044759592629947054,0.11282948407953476,0.0014195550300094774,0.0045324344906823725,-0.03388780823049811,-0.08794499877945368,-0.1576631205153635,-0.16540574398868998,-0.11375286460382793,0.016454355047125648,0.07889265309121676,0.037063120103567014,-0.0563049311110768,-0.09945866167078894,0.03807838727115093,0.0711099362417674,0.051440993310659724,0.0683756114380766,0.03234842695483571,-0.0052458283303306995,0.022354660461137595,-0.009785457696311575,0.001835463834088341,0.018136777226734,0.014576057965167874,0.08425766835264356,0.05991083670722453,-0.00031926581671297855,-0.02603589941875054,0.018734174770397773,-0.00038276380280673216,-0.07575255361958587,-0.05680256977805326,-0.04292092346445674,-0.02602311468881779,-0.06621893739095987,0.041127212259779854,0.07882303657750671,0.0865732116966074,0.002702548099846555,-0.01281395138490545,-0.07509263774566098,0.015267358913578163,0.012220871336271708,0.017591398301745324,0.021014679545698224,-0.0197779879289502,-0.04791286507484936,0.010261562140398549,-0.008603311642584845,0.026207147866291237,0.02293524699427438,-0.0017857098236405626,-0.023293894903501373,0.03542838906214274,-0.035119820376517036,-0.12236116049545935,0.10982102381687221,0.10614939631337998,-0.08540642749337957,-0.06318760738297803,0.06539573874113139,0.0552751009875669,-0.03236572354291017,-0.0013405197035432168,0.06923369882110553,-0.00627361132996937,-0.03128314258730941,-0.08653849760858655,-0.07983013847709054,-0.008438101791246651,0.03292871424897932,-0.06507952780931378,0.011767033581924958,0.012298319948219043,0.014816009372900105,-0.07471992844814532,-0.04880286660305372,0.07395835300919487,-0.03137377749016517,-0.023965018112710318,0.009481922849592817,0.06012010204428252,-0.03631794076685899,0.0507627812496196,0.005065131484586497,0.03838276864318506,0.026041442876979518,0.01158143030015416,0.04367532329222016,0.014601063711750283,0.02942601681903354,-0.0084341587917362,0.023697757967481272,-0.041206727500983684,-0.1196329226829656,-0.06973047189892638,-0.04404626840901631,0.026046820320937143,0.053870538689332774,-0.023259034450891614,0.0167040700795957,-0.013570505316000427,-0.029039952656564977,0.013205611769116627,-0.03779712307152099,-0.016677396858164977,0.06904085791291462,0.018227321825724774,0.0037256744653512176,0.003935156267096818,-0.02777725449943872,-0.04234363575443686,0.038007349317697586,0.013671306696608961,0.005587605899568421,0.012782975515654315,0.034432759417661774,-0.02738299413202055,-0.01757384207030943,-0.051020330990895986,-0.03534604791535344,-0.011417855859567987,-0.027023494792054212,0.007060419959444055,-0.02629535697964551,-0.009451166708920407,0.028399757265696178,-0.027498424817970976,-0.038046484735859726,0.0007233772567231317,0.0019743074849940716,-0.033446645482450785,-0.019706876473849846,-0.03625974784102649,-0.06292177052802281,0.017584172498433304,-0.02923051725038181,-0.009532752964140486,0.028316485866470408,-0.009312868674007383,0.0552664005192701,0.08947040231698525,0.08036638986399908,0.03176502147896637,0.017653497210883946,-0.09164255703343434,-0.06328280732885685,-0.1020312507045278,0.041665738278520936,0.04486006276205391,0.09427693598728165,0.0007081401778226785,-0.059648207011390904,-0.04149332876972493,-0.036352696977678005,-0.000970467256767401,0.039462565614282366,-0.01167982382766063,-0.008902535633641143,0.07840353567971496,0.049853337860074357,0.013521233055371246,0.012789026974256105,0.029958741177828624,0.02775232987731289,0.03161107892379468,0.04783658171562745,-0.0160765342687573,0.03735875027046446,-0.013588793388307164,0.05565014407776105,0.0812972397228644,-0.019801782202977652,-0.04479751810836113,-3.0050004289584095e-05,0.008265714279906822,0.04443353012844602,0.06967752135445639,0.08052610989669051,0.12773674102157417,0.053191110503902704,-0.0007818391153271458,0.060503468735831324,0.037949601876482414,-0.044880132279770064,-0.03435867110580147,-0.021651315248754764,0.020140683341804112,-0.032850860307969236,0.017353504255075706,-0.017839198186410738,-0.017695611132193034,0.024802474749275723,-0.0038099008847043807,-0.0031379622044512404,-0.004964790243762692,0.06410176112978865,0.020982453473418088,0.023613509363242514,0.03976268575931829,0.060168585488005674,0.06666944670160704,0.0645273113461258,0.07295177840462375,0.10510969445900487,0.0793500889284449,0.25726971204245885,0.1349752070256005,-0.007110079790414642,0.01116069461605774,0.02498950384021603,0.04274738668344412,-0.04033375374956188,-0.0030722450850091836,0.03043319314408507,0.025039926718932595,0.00873440026699649,0.006169492811131183,0.04142714579072105,-0.036324561070875616,0.07678703552214729,0.04000176378340092,0.0514158537646746,0.008500204403038693,0.019871785742344442,-0.01574496697557879,-0.06708509172871685,-0.0318526014609888,0.006755102168912229,0.016877560878976208,0.03929321208348295,0.034481153376797864,0.0633105426704097,0.18367634307071182,0.1310444952971283,0.004278331500350876,-0.06610723986817434,0.034751495229029344,-0.0011532346380555584,-0.0036366443027601053,-0.03287213442306502,-0.0571740153785103,-0.047531966176132485,-0.013454401337322383,0.0015262857242689337,-0.013006424644107322,0.023248087882422806,-0.01225290769382386,0.019024789799099925,-0.04043929345234257,0.07650449399706065,0.084180780065721,-0.04421994702516265,-0.12055531456343366,-0.09320504596040138,-0.06588963059338193,-0.005358146177631231,-0.012555263476100469,-0.032771716432782726,-0.026246915833388628,0.0388313395351539,0.06401806439929235,0.03317124985214251,0.028541598040804052,-0.04564817693738965,0.03161236562048405,-0.025657899143049633,-0.06309046305239828,-0.003165635695659194,-0.042507460789208834,0.015721269974369376,-0.03523094246045404,0.0806380950039357,-0.02395059533392704,0.0937982908907595,-0.021484444417852723,0.05956202695334068,-0.04582640446668973,-0.09008556320152333,-0.0732124367760614,-0.08491803744094677,-0.07056071334573234,-0.0074963982875559726,-0.05159049161131658,-0.03057868450606694,0.04041407016295046,0.022740104058658665,0.08721996611395193,0.019632369761742183,0.030734505287880562,0.011887239696619827,0.0040921894108512805,-0.011644350891715586,0.04793870757195746,-0.019797126964885055,-0.0353842254265814,-0.055183690822444856,-0.025610912670939318,0.034790608590407064,0.030150927262091683,0.013161021319097771,-0.014347689650019337,-0.06428615440618539,-0.014132525031557812,-0.04396345027061988,-0.02350340180500848,-0.007697061458878785,0.006026231777563111,-0.049749199808678195,-0.06262272378155814,-0.05657890869087708,-0.07069875507980657,0.0854166916530293,0.03391607830300661,0.03563151843060469,0.0353715835357768,0.05601504626483693,0.019895068115028895,0.09819241461750446,0.05416492194674151,-0.005967393282054723,-0.0428597958972203,0.02367627471291499,-0.015630219092903345,-0.0352382081345194,-0.04202615792353256,-0.033323027925827246,-0.0568348724701615,-0.011312598951341162,0.02145510880633443,0.046963045440878586,0.022496919295214333,-0.009363025487587417,0.001630445535584101,-0.07464210214774038,-0.012662782598125352,-0.006862103112480815,-0.12007694653966912,-0.08588283150356629,-0.004446009592629447,0.014512696737512628,-0.029867863533608523,-0.06923350350178868,0.010528521827826222,-0.009840628382464195,0.0478393736812966,0.034514823114756385,-0.039825047854317897,0.04255258263536161,-0.012123610750810355,-0.06150507489830131,-0.037398943233330637,0.0630613338024108,0.008400065009915896,0.049260007408114884,0.008439756348767851,-0.0030570586822472284,0.060751226455795025,0.037149254109264326,0.049740903656897706,-0.005220432527422466,-0.010504338137661846,0.0030179899683669283,0.03682758910799249,-0.05085042262303124,-0.028947433861187147,-0.03727713543408268,-0.042859773808505364,-0.002067784956848032,-0.0878721333868124,-0.09495081153047284,-0.03492801823195014,0.02552185513848692,-0.013699335182560536,0.04840987453278718,-0.02248242449663859,0.052440088181809646,0.09942107276533077,0.01991668489160529,0.02590440969229712,0.022804060800859043,0.028488887920366742,-0.03087413866614217,-0.02566572996928318,0.02820665143139197,-0.028868310629245237,-0.018752595419163184,-0.01608721891933696,0.0011721422107761133,-0.02978542816818526,-0.02434405751871835,-0.02643443403408531,-0.0054131476062610935,-0.0644457668358255,0.021177652957809028,-0.02580502564759479,-0.04832036390892105,-0.08028512958915215,-0.013779053090219404,-0.011758811679453503,-0.042989089529939774,-0.004682086686330227,-0.06893304847412042,-0.01818462471152296,-0.043164559804631845,-0.04812619464370167,-0.029235062308025382,0.0012057197311907827,0.03704880567169809,0.06342995921092097,0.031436262315988374,0.020369048369633592,-0.03273652989128968,-0.020852400644385576,0.0050676098201322285,-0.056854470912432474,0.024456306214183276,-0.02226759478705484,0.020677840459320432,0.026469176523125863,-0.018917081995232968,-0.04704546129316651,0.005473570768252193,-0.047057659348519854,-0.09705839694250921,-0.0853488003958109,-0.06911750380632695,-0.03665931090520652,-0.03201249777174363,-0.03599065892469453,0.018379363372469055,0.010128181037270773,-0.03121174403252858,0.026738822385277517,0.04746983539468684,-0.03176202903220067,0.03546938358926752,0.021740976550031467,0.004554518853584214,0.018576787748185677,0.01160641206333923,0.028911202827287045,0.018560840806363655,0.008928428627861092,0.007862342377327636,0.02505024743019975,0.018381032397079992,-0.010013564641450885,-0.029940515232226666,0.040131122536209665,-0.14319857643641504,-0.05806568121909959,-0.03525977900586512,-0.024597574546347527,0.015943694733596567,0.0115701685119896,0.03369209909827007,0.04251148188235529,0.054765236316438,-0.022373419751630024,0.03477303460515181,0.01747521333816974,0.01604498244653184,-0.003480430045122635,-0.03865950350968275,0.04290461812161085,-0.020005116348261878,-0.03594181883554486,0.09201714755702668,-0.02683429793645019,0.01514691306822646,-0.052576421859186366,-0.03517843051419827,-0.0054042832393769585,-0.0003453960786799598,0.045473749530257644,-0.010567532674119348,0.024204286363551025,-0.0054521842204885455,0.009037104681831453,-0.005612326842957488,0.04010779570321485,0.03712061576275514,-0.06303306769156433,-0.009348628506589275,-0.027873681937923694,-0.0012705259129607088,-0.0181891622540998,-0.03691403552739757,0.04417656093461908,-0.007963069631521567,0.0005994216257121267,0.015594312960368728,-0.08289901316153203,0.012171265970702085,0.015431263525832344,0.07262257627420561,-0.02202755244121532,0.023180559493486387,0.007285056562355664,0.0004914338499022123,0.014227167580447418,0.05356183846272501,0.08199337939436065,-0.042160366820314606,-0.035745554943829076,-0.1014917737528041,-0.03224652046661394,-0.05744519180387234,0.028550996597469902,0.02267756380236491,0.08286710041656706,0.0037508338991422024,-0.0023388755142136762,0.01955016098391896,0.017064040882177174,-0.011808844661713138,0.010526096998918506,0.004220263386105902,-0.014835464061147934,0.020172881179594676,0.043641641776329836,0.03979101567007978,0.05515895980364616,0.04911260020965237,-0.0007520920991906642,-0.003054878093945779,-0.06862681062560998,-0.06607814465770578,0.011801115647336373,0.04815026925594187,0.06901826080814752,0.0007368141471639374,0.024610012096933177,0.011014377418277179,0.013535228040738222,-0.008658316049146228,0.03280033484163701,-0.00409487060993303,0.0925790140995311,0.06629272739329976,0.03766864434638426,-0.06714449310521009,0.04361828713459846,0.06644225742985566,-0.036373177767493714,0.01900950291877341,-0.04234004422526898,-0.020950186125737603,-0.018270600377861025,0.009547034527218543,-0.044459236319520805
