-0.026334
0.004975
0.035151
0.049499
0.059915
0.174671
0.023895
0.029836
0.096388
0.006242
-0.060615
-0.024125
0.095794
0.103015
0.041827
0.060172
0.163110
-0.052565
0.103469
-0.034474
-0.055123
0.124958
-0.097384
-0.011706
0.091775
-0.047205
-0.092941
-0.115882
-0.060054
0.056116
0.021709
0.009558
0.027619
0.001378
-0.096225
0.080929
0.100364
0.143398
0.024174
0.150921
0.108506
0.068208
0.108826
-0.005621
0.052247
0.008932
0.095823
0.002451
-0.037647
0.033458
0.112423
-0.023167
-0.029178
0.046609
0.101169
0.060785
0.082153
0.047888
0.095427
-0.036431
0.057713
-0.013756
-0.088974
-0.000030
